29170d29169
> "2019308364","2019308364131302","1313","2","assault-dv","other-crimes-against-persons","5/17/2019 9:58:00 AM","","5/17/2019 10:19:00 AM","","3175225","1701207","-104.87676040","39.75696870","5","512","stapleton","1","0"
> "2019311631","2019311631200700","2007","0","arson-other","arson","5/18/2019 7:57:00 PM","","5/19/2019 1:50:00 AM","14TH ST / CALIFORNIA STOUT ALY","3141999","1696151","-104.99503570","39.74365550","6","611","cbd","1","0"
> "2019312622","2019312622230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","5/18/2019 8:00:00 PM","5/19/2019 9:00:00 AM","5/19/2019 9:45:00 AM","10700 E DARTMOUTH AVE","3179637","1665333","-104.86196440","39.65840370","3","323","kennedy","1","0"
> "2019312247","2019312247480100","4801","0","police-resisting-arrest","all-other-crimes","5/19/2019 2:45:00 AM","","5/19/2019 5:32:00 AM","3500 ROCKMONT DR","3140355","1703205","-105.000744","39.76304490","1","113","highland","1","0"
> "2019309156","2019309156131300","1313","0","assault-simple","other-crimes-against-persons","5/17/2019 12:00:00 PM","5/17/2019 12:10:00 PM","5/17/2019 3:48:00 PM","1400 BLOCK N DELAWARE ST","3142626","1694554","-104.99283780","39.73926190","6","611","civic-center","1","0"
> "2019311607","2019311607480200","4802","0","police-obstruct-investigation","all-other-crimes","5/18/2019 7:41:00 PM","","5/18/2019 9:02:00 PM","3100 S SHERIDAN BLVD","3126090","1663710","-105.05217760","39.65482660","4","423","harvey-park-south","1","0"
> "2019309249","2019309249570700","5707","0","criminal-trespassing","all-other-crimes","5/17/2019 5:08:00 PM","","5/17/2019 5:32:00 PM","2200 S BROADWAY ST","3144350","1671663","-104.98716710","39.67639460","3","313","rosedale","1","0"
> "2019313033","2019313033239900","2399","0","theft-other","larceny","5/18/2019 9:00:00 PM","5/18/2019 10:00:00 PM","5/19/2019 2:11:00 PM","2222 LAWRENCE ST","3143852","1700184","-104.98836560","39.75469830","6","611","five-points","1","0"
> "2019107029","2019107029131302","1313","2","assault-dv","other-crimes-against-persons","2/17/2019 2:17:00 AM","","2/17/2019 4:15:00 AM","3006 W 38TH AVE","3133362","1705394","-105.02557760","39.76915690","1","113","west-highland","1","0"
> "2019313725","2019313725544100","5441","0","traffic-accident","traffic-accident","5/19/2019 9:58:00 PM","","5/19/2019 9:58:00 PM","N COLORADO BLVD / E COLFAX AVE","3157296","1694956","-104.94066540","39.740129","2","213","congress-park","0","1"
> "2019310725","2019310725239901","2399","1","theft-bicycle","larceny","5/16/2019 3:11:00 AM","","5/18/2019 11:00:00 AM","1550 N RALEIGH ST","3128933","1695392","-105.04151270","39.74176210","1","121","west-colfax","1","0"
> "2019309264","2019309264544100","5441","0","traffic-accident","traffic-accident","5/17/2019 4:22:00 PM","","5/17/2019 6:07:00 PM","1800 BLOCK S FEDERAL BLVD","3133701","1674074","-105.02495430","39.68317240","4","422","ruby-hill","0","1"
> "2019309496","2019309496240400","2404","0","theft-of-motor-vehicle","auto-theft","4/1/2019 12:00:00 AM","5/17/2019 6:13:00 PM","5/17/2019 6:13:00 PM","19200 BLK E 58TH AVE","3206998","1717886","-104.76327380","39.80210150","5","522","dia","1","0"
> "2019312123","2019312123549900","5499","0","traf-other","all-other-crimes","5/19/2019 12:40:00 AM","","5/19/2019 1:07:00 AM","W FLORIDA AVE / S PERRY ST","3129441","1676346","-105.04004920","39.68946970","4","421","mar-lee","1","0"
> "2019310905","2019310905544100","5441","0","traffic-accident","traffic-accident","5/18/2019 12:57:00 PM","","5/18/2019 12:57:00 PM","I25 HWYNB / E HAMPDEN AVE","3163800","1663287","-104.91825930","39.65307880","3","324","hampden-south","0","1"
> "20196004431","20196004431239900","2399","0","theft-other","larceny","5/20/2019 6:35:00 AM","5/20/2019 6:35:00 AM","5/20/2019 6:44:00 AM","8900 PENA BLVD","3231979","1738721","-104.67369410","39.85870420","7","759","dia","1","0"
> "2019309681","2019309681544100","5441","0","traffic-accident","traffic-accident","5/17/2019 7:45:00 PM","","5/17/2019 7:45:00 PM","I70 HWYEB / N PECOS ST","3138718","1710516","-105.00642560","39.78313920","1","111","sunnyside","0","1"
> "2019308422","2019308422299900","2999","0","criminal-mischief-other","public-disorder","5/17/2019 10:24:00 AM","","5/17/2019 10:26:00 AM","750 16TH ST","3142538","1696792","-104.99310630","39.74540690","6","611","cbd","1","0"
> "2019312692","2019312692521300","5213","0","weapon-unlawful-discharge-of","all-other-crimes","5/19/2019 1:30:00 AM","","5/19/2019 12:03:00 PM","4343 N CLAYTON ST","3153336","1708407","-104.95445930","39.77712020","2","212","elyria-swansea","1","0"
30762a31146,31196
> "2019308666","2019308666230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","5/14/2019 5:00:00 PM","5/17/2019 12:00:00 PM","5/17/2019 12:55:00 PM","2330 N BROADWAY ST","3144219","1700270","-104.98705860","39.75492870","6","621","five-points","1","0"
> "2019308422","2019308422531200","5312","0","disturbing-the-peace","public-disorder","5/17/2019 10:24:00 AM","","5/17/2019 10:26:00 AM","750 16TH ST","3142538","1696792","-104.99310630","39.74540690","6","611","cbd","1","0"
> "2019308422","2019308422570700","5707","0","criminal-trespassing","all-other-crimes","5/17/2019 10:24:00 AM","","5/17/2019 10:26:00 AM","750 16TH ST","3142538","1696792","-104.99310630","39.74540690","6","611","cbd","1","0"
> "2019313306","2019313306239901","2399","1","theft-bicycle","larceny","5/19/2019 4:53:00 PM","","5/19/2019 5:48:00 PM","2200 MARKET ST","3143227","1700535","-104.99058150","39.75567150","6","612","five-points","1","0"
> "2019311456","2019311456131600","1316","0","threats-to-injure","public-disorder","5/18/2019 6:00:00 PM","","5/18/2019 7:52:00 PM","200 16TH ST","3143897","1695450","-104.98830040","39.741702","6","611","cbd","1","0"
> "2019309563","2019309563400400","4004","0","prostitution-engaging-in","public-disorder","5/17/2019 6:42:00 PM","","5/17/2019 7:29:00 PM","4100 N KITTREDGE ST","3196482","1707421","-104.80098630","39.77360220","5","522","gateway-green-valley-ranch","1","0"
> "2019309176","2019309176549900","5499","0","traf-other","all-other-crimes","5/17/2019 3:57:00 PM","","5/17/2019 4:13:00 PM","N TULSA CT / E ELK PL","3185383","1710574","-104.84038980","39.78248540","5","521","montbello","1","0"
> "2019312304","2019312304542000","5420","0","traffic-accident-dui-duid","traffic-accident","5/19/2019 2:46:00 AM","","5/19/2019 2:46:00 AM","I25 HWYNB / 20TH ST","3139350","1702436","-105.00433370","39.76094890","1","113","highland","0","1"
> "2019313794","2019313794549900","5499","0","traf-other","all-other-crimes","5/19/2019 10:45:00 PM","","5/20/2019 12:38:00 AM","2200 BLOCK STOUT ST","3144766","1699057","-104.98513760","39.75159030","6","621","five-points","1","0"
> "2019308346","2019308346370000","3700","0","obscene-material-possess","other-crimes-against-persons","4/15/2019 8:00:00 AM","4/30/2019 3:00:00 PM","5/17/2019 9:47:00 AM","","3129387","1671292","-105.04033190","39.675596","4","421","harvey-park","1","0"
> "2019308098","2019308098540100","5401","0","traffic-accident-hit-and-run","traffic-accident","5/15/2019 5:30:00 PM","","5/17/2019 10:09:00 AM","700 BLK N CHERRY ST","3159159","1690608","-104.93413710","39.72816130","2","222","hale","0","1"
> "2019301677","2019301677131300","1313","0","assault-simple","other-crimes-against-persons","5/14/2019 1:08:00 PM","5/14/2019 1:13:00 PM","5/15/2019 9:21:00 AM","","3144992","1691210","-104.98449220","39.73004540","6","623","capitol-hill","1","0"
> "2019311444","2019311444239900","2399","0","theft-other","larceny","5/17/2019 9:00:00 PM","","5/18/2019 7:02:00 PM","10017 E HAMPDEN AVE","3177137","1663520","-104.87088830","39.65347440","3","323","hampden","1","0"
> "2019308970","2019308970131300","1313","0","assault-simple","other-crimes-against-persons","5/17/2019 1:00:00 PM","","5/17/2019 3:40:00 PM","","3171735","1712969","-104.88889180","39.78932190","5","511","stapleton","1","0"
> "2019310329","2019310329542000","5420","0","traffic-accident-dui-duid","traffic-accident","5/18/2019 2:45:00 AM","","5/18/2019 3:40:00 AM","2800 BLOCK W OHIO AVE","3134218","1680938","-105.02298940","39.70200820","4","412","athmar-park","0","1"
> "2019307862","2019307862739902","7399","2","public-order-crimes-other","all-other-crimes","5/17/2019 2:48:00 AM","","5/17/2019 2:58:00 AM","1499 N BROADWAY ST","3144130","1694794","-104.987485","39.73989750","6","611","civic-center","1","0"
> "2019308937","2019308937260500","2605","0","theft-unauth-use-of-ftd","white-collar-crime","5/4/2019 6:00:00 AM","5/4/2019 11:59:00 PM","5/17/2019 5:02:00 PM","10500 E SMITH RD","3178455","1705239","-104.86517210","39.76797570","5","512","stapleton","1","0"
> "2019309381","2019309381131500","1315","0","aggravated-assault","aggravated-assault","5/17/2019 5:00:00 PM","","5/17/2019 8:56:00 PM","777 N BANNOCK ST","3143312","1690483","-104.99047970","39.72807570","1","123","lincoln-park","1","0"
> "2019305816","2019305816544100","5441","0","traffic-accident","traffic-accident","5/16/2019 9:02:00 AM","","5/16/2019 9:02:00 AM","E STAPLETON S DR / N FOREST ST","3161053","1709086","-104.92698910","39.77885370","2","221","northeast-park-hill","0","1"
> "2019309822","2019309822570700","5707","0","criminal-trespassing","all-other-crimes","5/17/2019 9:13:00 PM","","5/17/2019 10:04:00 PM","951 16TH ST","3142313","1697351","-104.99389540","39.74694490","6","611","cbd","1","0"
> "2019312638","2019312638240400","2404","0","theft-of-motor-vehicle","auto-theft","5/18/2019 6:30:00 PM","5/19/2019 9:26:00 AM","5/19/2019 10:44:00 AM","W 29TH AVE / N INCA ST","3141010","1701532","-104.998447","39.75844230","6","612","five-points","1","0"
> "2019313637","2019313637131302","1313","2","assault-dv","other-crimes-against-persons","5/19/2019 8:55:00 PM","","5/20/2019 12:37:00 AM","1300 BLOCK 27TH ST","3144953","1701982","-104.98441350","39.759617","2","211","five-points","1","0"
> "2019166338","2019166338131302","1313","2","assault-dv","other-crimes-against-persons","3/16/2019 2:30:00 AM","","3/16/2019 2:54:00 AM","20643 E RANDOLPH PL","3211591","1716383","-104.74697190","39.79787220","5","523","gateway-green-valley-ranch","1","0"
> "2019313338","2019313338540100","5401","0","traffic-accident-hit-and-run","traffic-accident","5/19/2019 5:15:00 PM","","5/19/2019 8:43:00 PM","7500 E QUINCY AVE","3168734","1657994","-104.90086050","39.63846010","3","324","hampden-south","0","1"
> "2019309068","2019309068230300","2303","0","theft-shoplift","larceny","5/17/2019 3:15:00 PM","","5/17/2019 3:15:00 PM","2085 S SHERIDAN BLVD","3125407","1672713","-105.05444650","39.67955150","4","421","harvey-park","1","0"
> "2019102575","2019102575131302","1313","2","assault-dv","other-crimes-against-persons","2/15/2019 12:00:00 AM","","2/15/2019 12:19:00 AM","I70 HWYWB / N PECOS ST","3138717","1710562","-105.00642820","39.78326550","1","111","sunnyside","1","0"
> "2019313718","2019313718230300","2303","0","theft-shoplift","larceny","5/19/2019 9:40:00 PM","","5/19/2019 9:52:00 PM","5000 N FEDERAL BLVD","3133548","1712160","-105.02479010","39.78772790","1","111","chaffee-park","1","0"
> "20196004426","20196004426239900","2399","0","theft-other","larceny","5/19/2019 1:00:00 PM","5/19/2019 3:30:00 PM","5/19/2019 5:26:00 PM","2000 ELITCH CIR","3137087","1698042","-105.01246690","39.74892030","1","123","auraria","1","0"
> "2019310022","2019310022131500","1315","0","aggravated-assault","aggravated-assault","5/17/2019 10:54:00 PM","","5/18/2019 1:24:00 AM","","3123619","1671635","-105.06081740","39.676616","4","421","harvey-park","1","0"
> "2019309103","2019309103131300","1313","0","assault-simple","other-crimes-against-persons","5/17/2019 3:25:00 PM","","5/17/2019 4:14:00 PM","4527 N LIPAN ST","3139877","1708928","-105.00233270","39.77876260","1","112","sunnyside","1","0"
> "2019312929","2019312929230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","5/18/2019 5:00:00 PM","5/19/2019 12:10:00 PM","5/19/2019 1:07:00 PM","1590 N XAVIER ST","3126690","1695402","-105.04948850","39.74182040","1","121","west-colfax","1","0"
> "2019309834","2019309834131501","1315","1","aggravated-assault-dv","aggravated-assault","5/17/2019 9:22:00 PM","","5/17/2019 11:03:00 PM","3622 W 33RD AVE","3130602","1703448","-105.03543130","39.763854","1","113","west-highland","1","0"
> "2019312444","2019312444110200","1102","0","sex-aslt-rape","sexual-assault","5/19/2019 12:00:00 AM","5/19/2019 6:09:00 AM","5/19/2019 6:09:00 AM","","","","","","4","412","athmar-park","1","0"
> "2019309027","2019309027357200","3572","0","drug-methampetamine-possess","drug-alcohol","5/17/2019 2:54:00 PM","","5/17/2019 4:09:00 PM","3800 BLOCK N TEJON ST","3137426","1705548","-105.01111770","39.76952050","1","111","sunnyside","1","0"
> "2019304506","2019304506260700","2607","0","fraud-by-telephone","white-collar-crime","5/9/2019 7:52:00 PM","5/15/2019 7:00:00 PM","5/16/2019 7:52:00 PM","971 S DAHLIA ST","3159880","1679952","-104.93181080","39.69889620","3","322","virginia-village","1","0"
> "2019168570","2019168570131303","1313","3","assault-police-simple","other-crimes-against-persons","3/17/2019 1:30:00 AM","","3/17/2019 2:56:00 AM","1700 BLK W PACIFIC PL","3138612","1672700","-105.00753210","39.67932860","4","422","college-view-south-platte","1","0"
> "2019309225","2019309225544100","5441","0","traffic-accident","traffic-accident","5/17/2019 4:08:00 PM","","5/17/2019 5:47:00 PM","N BROADWAY ST / E 2ND AVE","3144168","1687316","-104.98749990","39.71936840","3","311","baker","0","1"
> "2019313293","2019313293410400","4104","0","liquor-possession","drug-alcohol","5/19/2019 4:45:00 PM","","5/19/2019 5:01:00 PM","1600 BLOCK E COLFAX AVE","3149546","1694772","-104.96822710","39.73975170","6","622","cheesman-park","1","0"
> "2019312388","2019312388230300","2303","0","theft-shoplift","larceny","5/19/2019 5:00:00 AM","","5/19/2019 5:08:00 AM","1605 N FEDERAL BLVD","3133373","1695856","-105.02571570","39.74297330","1","121","west-colfax","1","0"
> "20196004401","20196004401230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","5/18/2019 2:35:00 PM","5/18/2019 3:35:00 PM","5/18/2019 3:43:00 PM","2900 LARIMER ST","3145826","1702596","-104.98129590","39.76128890","2","211","five-points","1","0"
> "2019309582","2019309582544100","5441","0","traffic-accident","traffic-accident","5/17/2019 6:58:00 PM","","5/17/2019 8:11:00 PM","N SPEER BLVD / W COLFAX AVE","3141150","1694852","-104.99808030","39.74010240","6","611","civic-center","0","1"
> "2019313638","2019313638240400","2404","0","theft-of-motor-vehicle","auto-theft","5/19/2019 8:30:00 AM","","5/19/2019 9:46:00 PM","4855 N PECOS ST","3138530","1711120","-105.00708280","39.78480010","1","111","chaffee-park","1","0"
> "2019313704","2019313704521300","5213","0","weapon-unlawful-discharge-of","all-other-crimes","5/18/2019 3:30:00 PM","5/19/2019 9:30:00 PM","5/19/2019 10:13:00 PM","1085 N PEARL ST","3146244","1692477","-104.98001510","39.733504","6","623","capitol-hill","1","0"
> "20196004373","20196004373230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","5/14/2019 2:55:00 PM","5/17/2019 2:55:00 PM","5/17/2019 3:05:00 PM","5130 E WARREN AVE","3161185","1671723","-104.92735740","39.67628320","3","323","goldsmith","1","0"
> "2019307785","2019307785531300","5313","0","curfew","public-disorder","5/17/2019 1:20:00 AM","","5/17/2019 1:41:00 AM","","3141489","1697395","-104.99682480","39.74707830","6","611","cbd","1","0"
> "2019308481","2019308481544100","5441","0","traffic-accident","traffic-accident","5/17/2019 1:00:00 AM","","5/17/2019 2:44:00 PM","1200 BLOCK 30TH ST / LARIMER ST","3146212","1702760","-104.97991960","39.76173310","2","211","five-points","0","1"
> "2019312808","2019312808131300","1313","0","assault-simple","other-crimes-against-persons","5/19/2019 11:50:00 AM","","5/19/2019 12:37:00 PM","757 E 20TH AVE","3146910","1697792","-104.97753850","39.74808410","6","621","five-points","1","0"
> "20196004372","20196004372230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","5/16/2019 11:00:00 PM","5/17/2019 2:55:00 PM","5/17/2019 3:04:00 PM","2 N ADAMS ST","3155219","1686428","-104.948235","39.716753","3","311","cherry-creek","1","0"
> "2019308475","2019308475540100","5401","0","traffic-accident-hit-and-run","traffic-accident","5/14/2019 7:30:00 AM","","5/17/2019 2:34:00 PM","3390 W ALAMEDA AVE","3131916","1684184","-105.031111","39.71095210","4","412","westwood","0","1"
> "2019311433","2019311433240400","2404","0","theft-of-motor-vehicle","auto-theft","5/16/2019 10:00:00 PM","5/18/2019 5:00:00 PM","5/18/2019 7:20:00 PM","10050 E HARVARD AVE","3176953","1670246","-104.87137640","39.67194230","3","323","hampden","1","0"
> "2019313786","2019313786120200","1202","0","robbery-business","robbery","5/19/2019 10:40:00 PM","","5/19/2019 10:40:00 PM","3600 W 38TH AVE","3130720","1705427","-105.03497550","39.769285","1","113","west-highland","1","0"
30899a31334,31386
> "2019309346","2019309346240400","2404","0","theft-of-motor-vehicle","auto-theft","5/16/2019 3:00:00 PM","5/17/2019 4:00:00 PM","5/17/2019 5:54:00 PM","1600 BLK S PENNSYLVANIA ST","3145802","1675219","-104.98193660","39.68613410","3","313","platt-park","1","0"
> "2019313177","2019313177540100","5401","0","traffic-accident-hit-and-run","traffic-accident","5/19/2019 3:00:00 PM","","5/19/2019 3:22:00 PM","35TH ST / LARIMER ST","3147723","1704670","-104.97450580","39.76695240","2","211","five-points","0","1"
> "20198023988","20198023988544100","5441","0","traffic-accident","traffic-accident","5/17/2019 4:50:00 PM","","5/17/2019 5:00:00 PM","8400 PENA BLVD","3231977","1735292","-104.67381230","39.84929170","7","759","dia","0","1"
> "2019310531","2019310531544100","5441","0","traffic-accident","traffic-accident","5/18/2019 8:19:00 AM","","5/18/2019 9:39:00 AM","3800 BLOCK N PARIS ST","3183131","1706201","-104.84851390","39.77052560","5","512","stapleton","0","1"
> "2019313343","2019313343570700","5707","0","criminal-trespassing","all-other-crimes","5/19/2019 5:20:00 PM","","5/19/2019 5:36:00 PM","534 E COLFAX AVE","3146226","1694808","-104.98003170","39.73990330","6","623","capitol-hill","1","0"
> "20196004413","20196004413239900","2399","0","theft-other","larceny","5/10/2019 11:10:00 AM","5/19/2019 11:10:00 AM","5/19/2019 11:19:00 AM","1687 S ZENOBIA WAY","3125939","1674725","-105.05252120","39.68506770","4","421","mar-lee","1","0"
> "2019309905","2019309905299900","2999","0","criminal-mischief-other","public-disorder","5/17/2019 9:55:00 PM","","5/17/2019 9:59:00 PM","8100 E NORTHFIELD BLVD","3170172","1711510","-104.89448810","39.78534550","5","511","stapleton","1","0"
> "2019310638","2019310638544100","5441","0","traffic-accident","traffic-accident","5/18/2019 9:50:00 AM","","5/18/2019 10:06:00 AM","E HAMPDEN AVE / S HUDSON ST","3162195","1663271","-104.92395970","39.65306290","3","324","southmoor-park","0","1"
> "2019309351","2019309351570700","5707","0","criminal-trespassing","all-other-crimes","5/17/2019 4:00:00 PM","","5/17/2019 6:00:00 PM","1901 29TH ST","3144045","1704158","-104.98759950","39.76560460","6","612","five-points","1","0"
> "2019312180","2019312180357200","3572","0","drug-methampetamine-possess","drug-alcohol","5/19/2019 1:29:00 AM","","5/19/2019 3:02:00 AM","1800 BLOCK S FEDERAL BLVD","3133701","1674074","-105.02495430","39.68317240","4","422","ruby-hill","1","0"
> "2019310434","2019310434540100","5401","0","traffic-accident-hit-and-run","traffic-accident","5/18/2019 5:40:00 AM","","5/18/2019 5:44:00 AM","","3171307","1700334","-104.89071630","39.75464510","5","512","stapleton","0","1"
> "2019313742","2019313742544100","5441","0","traffic-accident","traffic-accident","5/19/2019 10:10:00 PM","","5/19/2019 10:46:00 PM","N WABASH ST / N CENTRAL PARK BLVD","3171536","1699318","-104.88992610","39.75185180","5","512","stapleton","0","1"
> "2019311759","2019311759239905","2399","5","theft-stln-vehicle-trailer","auto-theft","5/17/2019 9:00:00 PM","5/18/2019 9:00:00 PM","5/18/2019 9:30:00 PM","4670 N ALCOTT ST","3135836","1709882","-105.01669190","39.78144130","1","111","sunnyside","1","0"
> "2019309260","2019309260131300","1313","0","assault-simple","other-crimes-against-persons","5/10/2019 10:00:00 PM","5/10/2019 10:30:00 PM","5/17/2019 8:32:00 PM","S FEDERAL BLVD / W FLORIDA AVE","3133659","1676373","-105.02506080","39.68948430","4","421","mar-lee","1","0"
> "2019308734","2019308734570700","5707","0","criminal-trespassing","all-other-crimes","5/17/2019 1:00:00 PM","","5/17/2019 1:31:00 PM","401 17TH ST","3143880","1696354","-104.98834280","39.74418390","6","611","cbd","1","0"
> "2019309291","2019309291501601","5016","1","violation-of-court-order","all-other-crimes","5/17/2019 4:32:00 PM","","5/17/2019 7:12:00 PM","3507 N VINE ST","3151086","1704342","-104.96254980","39.765998","2","211","cole","1","0"
> "2019311505","2019311505544100","5441","0","traffic-accident","traffic-accident","5/18/2019 6:38:00 PM","","5/18/2019 6:38:00 PM","N SPEER BLVD / STOUT ST","3140933","1695324","-104.99884270","39.74140140","1","123","cbd","0","1"
> "2019312233","2019312233131302","1313","2","assault-dv","other-crimes-against-persons","5/19/2019 2:04:00 AM","","5/19/2019 3:11:00 AM","1127 S ZENOBIA ST","3126050","1678802","-105.05205540","39.69625860","4","421","mar-lee","1","0"
> "2019309367","2019309367110200","1102","0","sex-aslt-rape","sexual-assault","5/11/2019 10:00:00 PM","5/12/2019 3:00:00 AM","5/17/2019 7:00:00 PM","","","","","","4","421","mar-lee","1","0"
> "2019308993","2019308993120200","1202","0","robbery-business","robbery","5/17/2019 2:40:00 PM","","5/17/2019 2:40:00 PM","2085 S SHERIDAN BLVD","3125407","1672713","-105.05444650","39.67955150","4","421","harvey-park","1","0"
> "2019309992","2019309992549900","5499","0","traf-other","all-other-crimes","5/17/2019 10:43:00 PM","","5/18/2019 1:32:00 AM","W FLOYD AVE / S FEDERAL BLVD","3133686","1664696","-105.02518180","39.65742760","4","423","harvey-park-south","1","0"
> "2019309792","2019309792240400","2404","0","theft-of-motor-vehicle","auto-theft","5/17/2019 8:57:00 PM","","5/17/2019 10:37:00 PM","2600 BLK S DAYTON WAY","3175863","1668594","-104.87528890","39.66742790","3","323","hampden","1","0"
> "20196004427","20196004427230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","5/18/2019 11:15:00 PM","5/19/2019 10:30:00 AM","5/19/2019 5:48:00 PM","4540 E 18TH AVE","3159035","1696605","-104.93444520","39.74462630","2","222","south-park-hill","1","0"
> "2019309689","2019309689531100","5311","0","public-fighting","all-other-crimes","5/17/2019 7:49:00 PM","","5/17/2019 7:49:00 PM","W 14TH AVE / N FEDERAL BLVD","3133541","1694047","-105.02515190","39.73800490","1","122","sun-valley","1","0"
> "2019311071","2019311071353200","3532","0","drug-cocaine-possess","drug-alcohol","5/18/2019 2:38:00 PM","","5/18/2019 3:41:00 PM","E COLFAX AVE / N VALENTIA ST","3171071","1695054","-104.89168140","39.740155","2","223","east-colfax","1","0"
> "2019311674","2019311674230300","2303","0","theft-shoplift","larceny","5/18/2019 8:20:00 PM","","5/18/2019 9:43:00 PM","15 S STEELE ST","3154360","1686227","-104.95129280","39.71621550","3","311","cherry-creek","1","0"
> "2019309399","2019309399570700","5707","0","criminal-trespassing","all-other-crimes","5/17/2019 5:30:00 PM","","5/17/2019 6:28:00 PM","500 16TH ST","3143046","1696397","-104.99130770","39.74431480","6","611","cbd","1","0"
> "2019313123","2019313123549900","5499","0","traf-other","all-other-crimes","5/19/2019 2:50:00 PM","","5/19/2019 5:39:00 PM","","3171150","1655400","-104.89234370","39.63129480","3","324","hampden-south","1","0"
> "2019309785","2019309785131302","1313","2","assault-dv","other-crimes-against-persons","5/17/2019 8:53:00 PM","","5/17/2019 10:11:00 PM","","3176323","1681795","-104.87333140","39.70365870","3","321","windsor","1","0"
> "2019313649","2019313649521300","5213","0","weapon-unlawful-discharge-of","all-other-crimes","5/19/2019 9:03:00 PM","","5/19/2019 10:25:00 PM","4700 BLOCK N VINE ST","3151177","1710204","-104.96210260","39.78208860","2","212","elyria-swansea","1","0"
> "2019313222","2019313222220300","2203","0","burglary-business-by-force","burglary","5/18/2019 10:00:00 PM","5/19/2019 1:30:00 PM","5/19/2019 4:33:00 PM","1830 S BANNOCK ST","3143647","1674095","-104.989616","39.68308190","3","313","overland","1","0"
> "2019310608","2019310608544100","5441","0","traffic-accident","traffic-accident","5/18/2019 9:20:00 AM","","5/18/2019 10:22:00 AM","W HAMPDEN AVE / S SHERIDAN BLVD","3125835","1663110","-105.05309370","39.65318290","4","423","fort-logan","0","1"
> "2019309018","2019309018357200","3572","0","drug-methampetamine-possess","drug-alcohol","5/17/2019 2:50:00 PM","","5/17/2019 3:44:00 PM","1499 N BROADWAY ST","3144130","1694794","-104.987485","39.73989750","6","611","civic-center","1","0"
> "2019309800","2019309800549900","5499","0","traf-other","all-other-crimes","5/17/2019 9:03:00 PM","","5/17/2019 9:03:00 PM","E MONTVIEW BLVD / N COLORADO BLVD","3157288","1697601","-104.94063590","39.74739010","2","213","city-park","1","0"
> "2019308909","2019308909544100","5441","0","traffic-accident","traffic-accident","5/17/2019 2:50:00 PM","","5/17/2019 2:55:00 PM","E VIRGINIA AVE / S ELM ST","3160481","1683060","-104.92960560","39.70741790","3","322","washington-virginia-vale","0","1"
> "2019312196","2019312196521300","5213","0","weapon-unlawful-discharge-of","all-other-crimes","5/19/2019 1:38:00 AM","","5/19/2019 2:40:00 AM","3500 BLOCK N GILPIN ST","3149808","1704464","-104.96709330","39.76635360","2","211","cole","1","0"
> "2019308192","2019308192544100","5441","0","traffic-accident","traffic-accident","5/17/2019 8:30:00 AM","","5/17/2019 9:17:00 AM","E 52ND AVE / N VASQUEZ BLVD","3156952","1713424","-104.94148480","39.79083220","2","212","elyria-swansea","0","1"
> "2019311049","2019311049220400","2204","0","burglary-residence-no-force","burglary","5/17/2019 4:35:00 AM","5/17/2019 10:40:00 AM","5/18/2019 3:09:00 PM","2348 N PONTIAC ST","3167154","1699200","-104.90551320","39.75160770","2","222","north-park-hill","1","0"
> "2019308649","2019308649299901","2999","1","criminal-mischief-mtr-veh","public-disorder","5/16/2019 6:30:00 PM","5/17/2019 12:00:00 PM","5/17/2019 12:21:00 PM","4711 W YALE AVE","3127493","1668491","-105.04711010","39.66793270","4","421","harvey-park","1","0"
> "2019305232","2019305232131600","1316","0","threats-to-injure","public-disorder","5/15/2019 10:49:00 PM","","5/15/2019 11:15:00 PM","16TH ST / STOUT ST","3142543","1696957","-104.99308530","39.74585980","6","611","cbd","1","0"
> "2019294707","2019294707131300","1313","0","assault-simple","other-crimes-against-persons","5/11/2019 7:14:00 AM","","5/11/2019 7:15:00 AM","2300 BLK LAWRENCE ST","3143970","1700523","-104.98793920","39.75562710","6","612","five-points","1","0"
> "2019308498","2019308498544100","5441","0","traffic-accident","traffic-accident","5/17/2019 11:05:00 AM","","5/17/2019 11:54:00 AM","700 BLOCK N FEDERAL BLVD/ W 7TH AVE","3133589","1690383","-105.02504930","39.72794580","1","122","sun-valley","0","1"
> "2019307000","2019307000100600","1006","0","kidnap-adult-victim","all-other-crimes","5/16/2019 5:30:00 PM","5/16/2019 6:00:00 PM","5/16/2019 8:05:00 PM","1100 BLK N BROADWAY ST","3144205","1692615","-104.98726210","39.73391460","6","623","capitol-hill","1","0"
> "2019308740","2019308740239900","2399","0","theft-other","larceny","5/17/2019 11:05:00 AM","5/17/2019 11:25:00 AM","5/17/2019 12:49:00 PM","1437 N BANNOCK ST","3143151","1694551","-104.99097110","39.73924560","6","611","civic-center","1","0"
> "2019309909","2019309909131300","1313","0","assault-simple","other-crimes-against-persons","5/17/2019 9:50:00 PM","5/17/2019 10:00:00 PM","5/17/2019 11:56:00 PM","","3144199","1697141","-104.98719260","39.74633940","6","621","north-capitol-hill","1","0"
